Id,Label,d20,d13,d12,d11,d10,d9,d8,d7,d6,d5,d4,d3,d2,d1
2740127375,Ashtezanzi,1,337,0,0.234,5759,5368,61,3020.428,277338,380,211,5087,70,391
2740210034,shahrza1dam,38,337,0,0.029,1630,815,59,3014.455,31874,7852,64,722,29,815
2742045457,rahim_abasi,7,541,0,0.086,554,236,64,3013.68,4956,1152,13,178,45,318
2744064398,MaryamMoqaddam,1,337,0,0.018,942,378,64,3012.989,3214508,41235,48,258,72,564
2744531685,realMusazafar,3039,422,0,0,13,1,36,3015.123,17677,52778,0,1,0,12
2744820295,Barayeiranazad1,12,1270,0,0.002,177,73,61,3012.669,62350,25813,0,68,5,104
2744823798,Tiredgnat,347,337,0,0,70,3,48,3012.659,43576,8884,0,0,3,67
2745295048,BiEsmeTaHamishe,16,162,0,0.134,4004,3706,63,3014.732,80877,2081,220,3409,77,298
2745562013,Ahii_918,254,337,0,0.146,795,675,56,3014.447,13433,2491,8,600,67,120
2745651455,rezayirahmat,3027,423,0,0,106,66,35,3013.741,3613,2278,12,52,2,40
2745730985,eskenderava,129,162,0,0.006,279,178,57,3014.323,2682,521,17,4,157,101
2747813985,adamakysm,1,1270,0,0.041,545,232,48,3011.683,4882,2675,4,197,31,313
2749340969,BigBangoo__,3041,424,0,0,39,29,30,3010.27,2825,12974,0,25,4,10
2750199661,RehauRevolution,1,337,0,0.159,5415,5345,63,3011.383,162218,311,102,5211,32,70
2751028128,Pssssssssssst_,3042,425,0,0,19,15,10,3010.901,7,20,6,9,0,4
2756944113,omid1311,1,162,0,0.04,1014,798,64,3000.777,28828,2020,17,697,84,216
2757138730,flowerMOON95,1,162,0,0.193,3796,3362,60,3000.653,183877,1275,54,3272,36,434
2758610495,AIzadimehr,10,337,0,0,225,165,60,2999.343,17788,2205,8,152,5,60
2759350759,Craneosaurskya,16,162,0,0.18,2809,2737,64,3008.537,33848,1285,42,2679,16,72
2759445043,just1shah,741,426,0,0.04,188,32,47,3008.382,729,16,0,31,1,156
2761269431,saekki_goyangii,1,1270,0,0.043,1458,1207,56,2996.479,252907,583,18,1138,51,251
2763159558,Noorazadii,1,162,0,0.049,494,403,26,3007.45,12289,877,12,290,101,91
2763755567,AzarMoTeh,1,337,0,0,575,521,59,2993.918,71255,4070,31,472,18,54
2763788565,shahryarmoallem,9,337,0,0,107,61,43,2993.818,341,942,3,53,5,46
2763942309,Anonymous_ir0,1,337,0,0.383,581,261,21,2993.534,29994,136,9,228,24,320
2764847440,Mhosseinii,1,1270,0,0.043,328,249,37,2992.465,2019,531,44,91,114,79
2766340924,amirmoghadam_ir,5,810,0,0,285,247,63,2990.653,63346,21608,2,79,166,38
2766355351,ahoodism,1,337,0,0,85,57,44,3006.627,4826,1194,0,55,2,28
2768793394,ShahabSheibani,1,162,0,0,326,300,40,2987.742,55739,132,1,296,3,26
2770955201,PerspolisGlut,11,1966,0,0.046,997,685,60,2985.8,53659,1087,34,616,35,312
2771423336,shiwinss,1,337,0,0.167,300,281,40,3005.156,40403,33,26,251,4,19
2772495193,azadeh_lohrasbi,591,162,0,0,308,291,41,3004.828,835,300,2,285,4,17
2777755565,msooooooom,111,337,0,0.171,745,590,54,2980.67,49581,2145,25,555,10,155
2781427186,D52929,1,337,0,0,96,74,39,2977.5,55657,776,5,69,0,22
2782113517,omrangarzhian,3043,427,0,0.008,205,131,52,3000.726,152,128,63,68,0,74
2782909933,biza_for_ever,1,162,0,0.035,338,202,60,3000.362,56826,11449,1,166,35,136
2784836836,LinaRozbih,3044,428,0,0,28,18,32,2975.106,12884,366126,10,8,0,10
2785053005,VayeleShahr,3045,429,0,0.001,82,12,42,2974.923,1859,298,5,1,6,70
2786465712,PLUTONIUMM_239,3046,430,0,0.018,147,34,50,2998.414,1600,6096,7,2,25,113
2787090010,Emadaghasi,341,337,0,0,128,79,55,2973.684,25515,5915,14,61,4,49
2787842980,rahatarinraha,20,337,0,0.079,799,651,53,2973.37,23783,3771,37,607,7,148
2788309116,norman_bates97,1,162,0,0,660,626,55,2997.375,46059,1361,9,611,6,34
2788615104,_change_isgood,1,337,0,0.11,1176,1114,64,2997.319,45955,3536,122,831,161,62
2788621517,SalehaSoadat,3047,431,0,0,50,22,26,2972.878,7470,141541,14,8,0,28
2791022254,kampainhr,13,337,0,0.092,1236,27,62,2971.859,2704,3442,0,1,26,1209
2792649947,nioscha1,15,337,0,0.005,546,73,63,2971.395,14464,1216,2,59,12,473
2792962487,cmrn777,1,337,0,0.08,619,537,50,2971.293,8182,318,57,450,30,82
2794526264,sunpadh,123,337,0,0.037,347,253,59,2994.425,21328,914,81,129,43,94
2796263903,utopia2929,562,1966,0,0.01,169,93,35,2970.36,229,1424,14,56,23,76
2796697271,IranRenaissance,5,810,0,0.055,1520,118,62,2970.235,13041,1881,20,51,47,1402
2797533474,barankija,1,337,0,0.09,1307,1040,62,2992.817,91720,2106,79,926,35,267
2798463665,Bahar7e,3048,432,0,0,58,50,34,2969.44,173,233,42,1,7,8
2802098886,ShahriarRabiei,3049,433,0,0,59,31,23,2990.498,178,1089,2,22,7,28
2802811241,big_loti,1,337,0,0.036,1458,981,64,2967.338,88093,9790,38,852,91,477
2808015641,HforVandeta,58,162,0,0.019,182,95,37,2965.566,4860,2367,4,78,13,87
2808086249,Hafez_opatan,413,1966,0,0,268,197,44,2965.584,1557,519,15,177,5,71
2809633524,_shiwana_,3050,434,0,0,16,7,5,2986.558,144,170,0,7,0,9
2811920513,zoyabayeshi,1,162,0,0.201,2719,2698,60,2964.2,52637,106,631,757,1310,21
2814214583,milaaaadhastam,3051,435,0,0,62,10,40,2963.6,304,562,4,4,2,52
2815005906,kimiasokot,1,337,0,0,103,89,34,2983.504,15912,160,26,62,1,14
2818293195,Sin_A_MSH,1,162,0,0.091,2842,2533,63,2962.046,136803,3480,119,1786,628,309
2819259732,miss_sanam,1,162,0,0.228,3641,3523,60,2981.992,100422,1579,109,3204,210,118
2819466639,FatherOfTheSons,179,1966,0,0.088,515,446,22,2961.667,2875,208,44,393,9,69
2820866529,RKOTOfficial,1,162,0,0.005,500,59,53,2961.215,1740189,87471,21,16,22,441
2821210947,Makhiani,7,541,0,0,167,128,50,2960.655,1287,183,16,104,8,39
2821817680,eskandarii6,15,337,0,0,201,144,55,2960.133,5727,4839,21,83,40,57
2823297072,sorooshk42,9,337,0,0,370,308,39,2980.049,54194,8299,3,294,11,62
2823956020,drg_Captivator,1,337,0,0.051,983,883,63,2959.232,156427,10066,84,779,20,100
2824983299,_F6R1D,1,162,0,0.047,435,321,59,2958.651,18701,388,90,204,27,114
2828440264,smallersparrow,15,337,0,0.029,522,429,64,2957.33,4425,269,34,391,4,93
2831333656,ShelerHaghani,1,162,0,0.028,365,133,64,2955.84,1651270,99882,25,73,35,232
2831363554,Gabbehkhanom,174,337,0,0,111,44,46,2955.762,6447,449,5,36,3,67
2831908699,Azadeh_Moshiri,3052,436,0,0,32,9,31,2975.597,4022,3755,1,8,0,23
2832791068,asmakhanoome,2755,437,0,0,52,41,17,2955.275,70,56,17,17,7,11
2833700447,Kamran_Irani,16,162,0,0.02,723,325,64,2954.826,20932,685,65,177,83,398
2836424228,off734,5,810,0,0.069,445,348,58,2969.85,27361,5925,4,342,2,97
2836541555,Prometheus_Pie,1,337,0,0.055,1100,1043,63,2952.314,8570,230,58,943,42,57
2838253388,ZizicGoogoolian,9,337,0,0.109,3300,2818,63,2968.471,140194,198,172,2315,331,482
2842204314,IAMshaheeen,11,1966,0,0.046,389,211,47,2964.758,5197,799,1,141,69,178
2842600490,ShapoorDovom,13,199,0,0.028,286,263,59,2964.441,8804,1055,78,163,22,23
2843642062,enghelabezanane,13,337,0,0.037,1824,14,64,2945.689,10122,2051,0,8,6,1810
2843813605,samanehsamani,2483,438,0,0,79,39,29,2963.456,945,223,2,35,2,40
2850594323,MJ_Akbarin,1,337,0,0.024,392,220,63,2941.273,1571031,58860,20,191,9,172
2850836605,Farhadrezaeii,555,337,0,0.017,376,277,61,2960.47,29680,3016,139,117,21,99
2851347813,Sadra____,1,337,0,0.007,246,109,58,2940.633,44280,832,30,20,59,137
2851560826,saberorg1,1,1270,0,0.017,249,56,62,2940.567,209269,14408,3,16,37,193
2853096212,Rira_sa,103,337,0,0,285,236,58,2958.721,1860,1551,3,232,1,49
2857521376,pari_suju_elf,1,162,0,0.215,4830,4758,58,2937.317,366375,630,3,4692,63,72
2860791416,majidazarpey,27,337,0,0,205,120,58,2953.505,39875,13198,16,97,7,85
2862756077,beghaiil,1,162,0,0.15,4474,3748,63,2934.533,143225,2206,24,3465,259,726
2863610039,AminHasily,10,1966,0,0.075,374,272,55,2933.808,11890,5754,0,272,0,102
2863829086,pivatiba,2484,439,0,0,92,27,43,2933.64,918,2133,4,20,3,65
2864143791,esteghlal_azadi,87,440,0,0.026,776,311,51,2933.444,4616,1467,275,4,32,465
2870237262,laajevardi,1,337,0,0,1497,1448,51,2948.701,128406,164,12,1425,11,49
2871004738,PanteaPeyvandi,1,162,0,0.138,5767,5501,64,2929.434,714421,27608,159,5023,319,266
2871625306,Alien8666,1,162,0,0.07,1645,1371,62,2929.146,24052,967,34,935,402,274
2873990202,davood_eldeniz,2485,441,0,0,233,98,59,2947.338,3666,6950,5,75,18,135
2874895658,thvngkm,1,1270,0,0,4076,3819,36,2946.551,178834,669,33,3139,647,257
2876606781,Arez_hbb,2486,442,0,0,32,13,7,2925.376,801,53,1,9,3,19
2876870693,tinytani65,238,337,0,0,117,47,34,2925.394,19491,7795,15,26,6,70
2876917115,siavash743,30,337,0,0.005,341,201,62,2925.373,8576,764,35,156,10,140
2876928161,Mofseb,35,162,0,0.088,572,539,50,2925.362,277,207,31,60,448,33
2877721797,alxtaraj,7,541,0,0,1636,1631,63,2924.843,2396,1586,7,1443,181,5
2878643653,Tamashagaheraz,7,541,0,0,334,311,59,2944.448,1923,312,7,258,46,23
2880666319,a_t7918,1,162,0,0,202,172,45,2942.302,3767,662,3,58,111,30
2882682352,nemimamadam,159,337,0,0.053,1341,1171,63,2921.618,88865,774,37,1097,37,170
2883856692,hoseinshekar128,2487,443,0,0,62,24,37,2940.309,9670,19471,0,3,21,38
2884044251,Ghazzallz,13,199,0,0,50,18,40,2920.637,39412,1273,0,14,4,32
2884691565,AweIshere17,1,162,0,0.054,1423,1044,57,2920.255,78332,1639,20,871,153,379
2887580215,ak_ar3hi,1,1270,0,0,180,172,40,2937.421,20051,1254,1,153,18,8
2888503524,nmojiz,1,337,0,0.016,213,107,54,2936.575,10396,850,27,70,10,106
2888596079,hlmnsr,1,1270,0,0,345,297,40,2917.188,17885,1095,2,291,4,48
2889459773,1984Orvel,1,337,0,0.221,3331,3326,64,2916.475,100746,79,50,3258,18,5
2889560387,vida_rabbani,10,1966,0,0,42,27,10,2916.417,8163,16934,8,13,6,15
2889757005,Aragornzola,1,162,0,0.095,1733,1638,49,2916.045,38925,407,206,978,454,95
2890458526,Nadershokoufi,9,337,0,0,70,23,45,2915.852,96979,2944,1,12,10,47
2891115452,sph_i,1,1270,0,0.027,388,273,55,2934.379,55412,5930,5,260,8,115
2891900997,M__khabarnegar,18,2395,0,0,316,262,56,2914.693,17346,28894,4,215,43,54
2892712378,0ariyo0,2488,444,0,0,31,19,16,2914.236,113,6045,1,18,0,12
2893183065,FinalStepIRAN,1,162,0,0,1745,981,57,2913.631,61013,1111,214,121,646,764
2895655360,farshad4life,2489,445,0,0,32,12,39,2911.945,20722,9814,5,7,0,20
2895866824,Ahangari73,13,199,0,0.015,172,44,62,2911.733,29244,4806,39,0,5,128
2900200209,roohallahj,27,337,0,0,47,3,37,2908.948,1079,1414,1,1,1,44
2903922920,R_Cotillard,1,162,0,0.097,1832,1526,59,2921.376,48017,1033,116,1219,191,306
2904102718,ThisIsMrVader,1,337,0,0.193,881,856,44,2906.404,14238,222,62,781,13,25
2905857210,darya5083,1,162,0,0.043,723,635,59,2918.832,54487,7411,0,629,6,88
2906747891,ShakdamC,2490,446,0,0,26,18,21,2904.379,170,3083,0,17,1,8
2908261388,massmo23,1,162,0,0.249,4996,4872,63,2916.575,142462,535,596,4238,38,124
2909576309,MobinEbr99,716,337,0,0,91,52,15,2902.458,752,1136,5,46,1,39
2910544868,Sherrichita,98,337,0,0.079,374,297,40,2914.037,6913,155,3,288,6,77
2910736632,kheirolahy,1,337,0,0,255,240,44,2913.805,5744,303,5,231,4,15
2910891639,arminaryafar,2491,447,0,0,52,26,22,2901.397,352,1446,0,24,2,26
2911979497,Leinexistant,1,162,0,0.177,1860,1781,55,2912.438,118378,216,55,1686,40,79
2912390906,atheneh90,1,162,0,0.07,920,900,56,2911.925,43223,457,5,683,212,20
2912761327,PersiaAtheist,1,810,0,0.295,3502,3307,62,2911.674,49453,2787,215,3074,18,195
2915138085,MSadidoost,7,541,0,0,120,110,44,2898.871,665,7915,8,102,0,10
2915877588,masume_km,8,199,0,0.274,1313,993,31,2908.391,6559,731,893,99,1,320
2919269142,SaharAzadi74,7,541,0,0,656,453,52,2904.955,3283,629,10,411,32,203
2919783252,Mahdi_Ghiasi,12,1966,0,0.345,2837,2759,61,2904.54,52109,9535,0,2378,381,78
2921501520,truskesadeghi,1,162,0,0.007,734,116,64,2902.767,986438,40889,46,47,23,618
2923055301,Mo_Bahrami1978,1,337,0,0.024,317,275,61,2894.549,5681,65,83,164,28,42
2930114046,behtarin1760,1,162,0,0.25,220,65,64,2895.439,524036,32950,17,30,18,155
2932583370,Roxshaaan,174,337,0,0,226,196,37,2893.497,787,1217,3,192,1,30
2936415536,havarhss,37,1966,0,0,131,92,42,2889.913,8644,346,1,85,6,39
2937142730,AliKalaei62,15,337,0,0.035,558,512,63,2889.639,13444,4024,40,428,44,46
2937352826,Fateme_Z74,2492,448,0,0,139,131,41,2889.474,28041,2878,2,98,31,8
2939668882,SiavaShh1972,1,162,0,0.591,2860,2729,23,2885.549,88135,467,10,2684,35,131
2939723335,unmasked_24,398,1966,0,0.02,332,122,61,2887.543,3690,2050,5,114,3,210
2940067495,Maninshadow_76,164,337,0,0.063,917,547,53,2887.265,19631,1770,64,438,45,370
2940473780,TheGoraz,1,337,0,0.08,498,458,57,2886.835,73301,35599,24,428,6,40
2941090939,Shirinnezafati,1,337,0,0.008,448,291,61,2886.443,575042,21328,2,146,143,157
2942360981,b_shirmardi,29,162,0,0,152,121,42,2883.517,4287,1472,7,96,18,31
2949398128,ZahraJlayer,1,337,0,0.062,496,449,57,2880.517,557,437,147,259,43,47
2950042619,Sashtyani,1,337,0,0.039,1114,1089,62,2880.307,347691,59793,10,1052,27,25
2951277580,Farivarkharabat,1,337,0,0.017,143,36,62,2879.595,519285,34106,10,18,8,107
2951606220,jilamostajer,1,337,0,0,789,744,64,2879.896,82043,4419,8,736,0,45
2951846648,albaloo95,11,1966,0,0.045,638,387,56,2879.774,50813,1683,14,333,40,251
2953048040,BigM0h,7,541,0,0,1334,1332,63,2879.031,724,1385,0,1307,25,2
2955009907,nima9234,1,337,0,0.122,1947,1891,56,2877.57,81887,166,335,1512,44,56
2955714733,Brain_Surfer,9,337,0,0.017,118,97,36,2876.93,5058,2870,22,63,12,21
2956257856,_D_Change,1,162,0,0,5933,5615,61,2876.89,327446,482,353,5179,83,318
2956318973,IranianWin,249,337,0,0,431,423,57,2876.75,1757,3717,3,419,1,8
2957748908,simoolation,1,162,0,0,162,125,44,2874.822,5161,126,18,105,2,37
2959414541,hamid6064,1,162,0,0,537,525,30,2875.092,12479,2876,1,524,0,12
2961312047,oneofeveryone,2493,449,0,0,44,12,25,2874.124,212,699,1,11,0,32
2968320411,Amin_Hj97,46,337,0,0,287,248,34,2870.397,2819,636,7,236,5,39
2968892507,nemesis6886,1,162,0,0.027,393,285,59,2870.169,50577,235,48,216,21,108
2969531439,Bndprotest,1,337,0,0.046,366,220,38,2869.421,41481,1624,63,115,42,146
2970119632,smfathi69,1,337,0,0.013,163,31,54,2869.48,4191,711,17,0,14,132
2970468324,AlpacaOnShore,1,337,0,0.069,783,670,63,2869.259,33460,1073,12,650,8,113
2972286239,moo_ein,1,1270,0,0.113,979,932,59,2868.199,79343,156,21,910,1,47
2974684630,geekysilk,2494,450,0,0,86,67,2,2866.503,6077,225,3,63,1,19
2975409045,Epochelll,5,810,0,0.058,185,94,54,2866.274,1430,289,24,46,24,91
2975620675,ArashkBahram,9,337,0,0.041,430,319,54,2867.084,2322,267,124,162,33,111
2980975335,faraatan,2482,451,0,0,62,14,27,2862.662,133,69,0,10,4,48
2982831916,__alamshah,1,337,0,0,699,662,15,2861.457,15742,238,8,641,13,37
